ticker,type,sector,mom_12_1_spdji,mom_21d_spdji,mom_12_1_spdji_vs_spy,mom_21d_spdji_vs_spy,ulcer_12_1,ulcer_63d,max_dd_12_1,max_dd_63d,sma20_slope_3d,sma100_slope_3d,sma200_slope_3d,trend_consistency,trend_bucket,ret_12_1_vs_spy,bull_stack_days_12_1_20_50_100,sharpe_12_1,sortino_12_1,rsi14,rsi14_trend_1w,vol_trend_20d,beta_252d_vs_spy,ticker_vs_sector_z_12_1,ticker_vs_sector,sector_vs_market_z_12_1,sector_vs_market,sector_dispersion_12_1_pct,sector_corr_21d_z,market_dispersion_12_1_pct,market_corr_21d_z,sector_alignment_score
CDW,Stock,technology,-11.647601987151761,-0.9882563024338972,-25.254233085710013,-10.00466655053711,20.631845475733765,7.108369173998421,-36.55599203260862,-12.409760057940533,Down,Up,Down,47.15104655277667,Acceptable,-2.5336937910957724,14.0,-0.9564903273531076,-1.2307504970805507,41.28042768514219,Down,Rising,1.1070258194893001,-1.2388388493723037,Underperforming,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-1.2388388493723037
CLS,Stock,technology,50.84470555338934,10.760975215286777,37.238074454831086,1.744564967183564,20.031950649221002,4.699305670810565,-53.956983107850135,-15.043336176827237,Up,Up,Up,85.96265781788952,Clean,2.2527191991402726,127.0,1.524222302263874,2.117883419526038,67.76961972310576,Down,Falling,2.115019707449859,3.0958743311278236,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,3.0958743311278236
CELH,Stock,consumer_staples,12.38073529297873,-5.264260917738167,-1.2258958055795226,-14.28067116584138,24.114701529725185,5.285689162439249,-48.79692015524974,-12.96119813523915,Down,Up,Up,65.8294671635385,Acceptable,0.24854100494824372,93.0,0.5243446927082858,0.8576655628623214,44.65519997477264,Down,Falling,0.7330470640392364,0.9897451083377533,In Line,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,0.9897451083377533
CX,Stock,materials,12.973161997638456,2.1788907442343834,-0.6334691009197968,-6.83751950386883,11.513885275461256,1.6613086157824872,-25.701234190299793,-5.632181400697678,Up,Up,Up,49.83037945760703,Acceptable,0.14156434485970903,85.0,0.5358094792659377,0.7823655274303686,50.12936546757281,Down,Rising,0.8427606855032115,1.2190088254267288,Best in Breed,-0.46102517043649444,Sector Neutral,0.4007936507936508,-0.3047583230038841,0.2698412698412698,-0.42459614383165534,1.2190088254267288
COR,Stock,health_care,19.06756858603324,-3.1061239506050162,5.460937487474986,-12.12253419870823,4.695978866217922,3.414081884148323,-10.681776087199967,-7.9669442504122,Down,Up,Up,80.66077576018408,Clean,0.8376621223376803,185.0,0.8878130669199166,1.2871521527462029,45.72579824100036,Down,Falling,0.01889780117573204,1.5155186576845754,Best in Breed,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,1.5155186576845754
CNC,Stock,health_care,-18.18891703026572,3.2605607885439394,-31.795548128823974,-5.755849459559274,32.18165817697349,45.846969274709366,-68.57784116957292,-55.49867889596401,Up,Down,Down,28.504878771746018,Choppy,-3.7176526191434833,13.0,-1.6225764402600775,-1.7216196076631392,55.56775841955746,Down,Rising,0.08109695321513279,-1.4157669015078127,Underperforming,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-1.4157669015078127
CNP,Stock,utilities,44.43953312490489,0.0699293788865101,30.832902026346638,-8.946480869216703,3.1600085410565666,2.079671554729389,-8.386124855033561,-4.150966909734288,Down,Up,Up,65.1733795770586,Acceptable,0.9754708528771361,165.0,2.0067291261609195,3.117577236412535,52.48535791015217,Down,Rising,0.17960564204221155,2.3839740060098076,Best in Breed,1.507595327305934,Sector Outperform,0.4007936507936508,0.30429666491143276,0.2698412698412698,-0.42459614383165534,2.3839740060098076
LEU,Stock,energy,53.212980416404626,11.796799204522808,39.60634931784637,2.7803889564195945,24.629983660257015,14.487513449637971,-54.14876528939738,-33.19162417676647,Up,Up,Up,74.97189497475544,Clean,1.548767246022873,124.0,1.436549820821758,2.2369927997661927,76.06083300948298,Up,Rising,1.8008846849858242,4.928843149242137,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,4.928843149242137
CF,Stock,materials,3.035822360186228,-1.349849641873085,-10.570808738372026,-10.366259889976298,11.832690402893792,10.120241573994129,-29.15900918626104,-18.065820895244002,Down,Up,Down,60.428718405510764,Acceptable,-0.9548314865844221,135.0,0.09412026692485512,0.12141723985114171,46.25001407147514,Flat,Falling,0.36574558995397893,0.26079589575106427,In Line,-0.46102517043649444,Sector Neutral,0.4007936507936508,-0.3047583230038841,0.2698412698412698,-0.42459614383165534,0.26079589575106427
SCHW,Stock,financials,28.98662053282915,-0.9436945968086835,15.379989434270897,-9.960104844911896,5.006414867203275,2.896878370905841,-17.15764482221297,-7.761681500268713,Down,Up,Up,53.379195215776186,Acceptable,0.4829660070293911,129.0,1.3481992681263129,2.07204745733888,50.1648244090696,Up,Rising,0.8597227810059219,1.667672094166384,Best in Breed,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,1.667672094166384
GTLS,Stock,industrials,20.05691467543182,4.1936638437489115,6.4502835768735665,-4.822746404354302,20.425409217963455,1.6432313824405214,-47.295626922722676,-5.765138215817611,Up,Up,Up,41.48005972836516,Acceptable,-0.22404317335383728,89.0,0.8916622349756784,1.243511185248325,63.671213981647796,Down,Falling,1.9093085347677388,0.9360936913319841,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.9360936913319841
LNG,Stock,energy,12.974045672047575,-5.052453969726826,-0.6325854265106781,-14.06886421783004,7.9267553367220005,3.9739828306370164,-22.06017527179104,-8.842311017432058,Down,Up,Up,76.84954235732638,Clean,0.07105906739579693,188.0,0.5881851051607401,0.789371077671872,41.703897070141906,Down,Falling,0.6753045407339229,1.14563982544454,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,1.14563982544454
CHWY,Stock,consumer_discretionary,18.36276267692184,-0.9122261848720005,4.756131578363586,-9.928636432975214,12.17998138919607,11.736984298333615,-28.91516052983859,-21.091410967179904,Down,Up,Up,53.92553603785494,Acceptable,-0.6015251375654416,138.0,0.8919925131810695,1.3682048042467776,48.99258428238381,Up,Rising,0.9001714278763282,0.5305106437830602,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,0.5305106437830602
CMG,Stock,consumer_discretionary,-8.124415600769845,-6.866820862528309,-21.731046699328097,-15.883231110631522,18.12772826556859,22.782564486347486,-37.363971685445705,-33.75686689700259,Down,Down,Down,57.01264754463578,Acceptable,-2.6196206737226975,68.0,-0.7661789147783498,-0.9970637596129499,33.20528070996721,Up,Rising,0.8653719714784263,-1.2726626684228037,Underperforming,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-1.2726626684228037
CB,Stock,financials,1.1386263508397478,-2.0770504844400692,-12.468004747718506,-11.093460732543281,6.71758925925964,5.14902799828267,-14.351445017309828,-8.190670608292262,Down,Down,Down,65.20571848771891,Acceptable,-1.4528176263354569,104.0,-0.133731620711413,-0.1797945436802746,47.03452181088957,Flat,Falling,0.31419084349051235,-0.8810089719275674,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-0.8810089719275674
CIEN,Stock,technology,19.243460698353914,11.08511425843016,5.636829599795661,2.0687040103269467,18.325611049924248,3.180022898773264,-45.508250322158915,-10.124483383550942,Up,Up,Up,53.084914110261494,Acceptable,0.10720585347118061,173.0,0.8195989997345878,1.0894101954307773,83.3658178095233,Flat,Falling,1.821564228638808,0.903887221282851,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.903887221282851
CI,Stock,health_care,-5.439286333303074,-3.2227797260424533,-19.045917431861326,-12.239189974145667,14.640103012324655,11.278281625174147,-27.518266523165437,-21.579596245868615,Down,Down,Down,62.15714672311984,Acceptable,-1.970488620195193,64.0,-0.45133683829855575,-0.5779646622044123,41.43916868702775,Down,Falling,0.08275949531273906,-0.4126446872458013,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.4126446872458013
CNK,Stock,communication_services,0.18926890868310917,3.056090671127609,-13.417362189875144,-5.960319576975604,17.002983314743645,12.142805113514104,-33.87519278097677,-20.122340419634142,Up,Down,Down,41.87792750450806,Acceptable,-1.4942758857803533,124.0,-0.1251122430184899,-0.16456452176268235,54.7327907460841,Down,Rising,0.31841063213390836,-0.9286434367774697,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,-0.9286434367774697
CTAS,Stock,industrials,8.901697199669695,-7.566307918736684,-4.704933898888559,-16.582718166839896,7.810106644354581,5.654716116658896,-19.59640992748769,-11.744400820451217,Down,Down,Down,76.25002528097802,Clean,-0.7857482084474154,151.0,0.3294412901896788,0.4311015758831528,32.92180477691939,Up,Falling,0.6856361595318563,-0.018499151202350687,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-0.018499151202350687
CSCO,Stock,technology,27.504956214726555,1.6986401398723092,13.898325116168301,-7.317770108230904,4.491929111800441,3.9699580582777885,-17.457813835123005,-7.786605231921795,Up,Up,Up,62.777877190610134,Acceptable,0.8281335331469037,186.0,1.353371211353152,2.017264076086955,52.36252356173013,Up,Rising,0.8773119274225679,1.476937167985989,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,1.476937167985989
CIVI,Stock,energy,-11.167672295950492,-1.0305528381287234,-24.774303394508745,-10.046963086231937,35.859788358037086,7.709080075454096,-59.30353757696602,-16.343423574080663,Down,Up,Down,42.380333845843836,Acceptable,-2.5341471425659585,11.0,-1.002198693179183,-1.293461868665252,41.388282520939526,Down,Rising,1.7897100125891197,-1.1241277078901406,Underperforming,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-1.1241277078901406
CLSK,Stock,financials,-3.451204644095364,9.810752983061299,-17.057835742653616,0.7943427349580858,39.06619073727342,17.54784485529811,-61.883153090862386,-30.046223082210844,Up,Up,Down,37.410010730102066,Choppy,-1.1885837222567321,53.0,-0.24993121033207072,-0.3776213885777037,80.23931066347751,Up,Rising,2.244417958424847,-1.301075683982827,Underperforming,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-1.301075683982827
YOU,Stock,technology,7.926716726065486,4.814796584710238,-5.679914372492767,-4.201613663392975,27.187436517768905,2.459097459011917,-42.207767488688205,-7.475131014622671,Up,Up,Up,42.60210739664573,Acceptable,-1.0877544738635836,113.0,0.33311024291005714,0.4171094542776205,66.99006158522187,Down,Rising,0.7415206641491999,0.11891317907453113,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.11891317907453113
CWAN,Stock,technology,-6.511611670022264,-2.997837641843014,-20.118242768580515,-12.014247889946226,21.774594807160792,9.715243811204411,-43.73284462397603,-19.229066066771573,Down,Down,Down,33.8095995033555,Choppy,-2.1756576754855192,97.0,-0.5633418620946102,-0.7956904571156097,31.2853483511592,Down,Rising,1.0967238974595768,-0.8825862832762381,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.8825862832762381
CME,Stock,financials,32.02749109473522,-4.383454259720681,18.420859996176965,-13.399864507823894,2.955167697763646,4.864035705659905,-8.046348240791135,-9.415525603797448,Down,Down,Up,59.87553663147711,Acceptable,0.8908275497455782,220.0,1.5377587717333876,2.1300741012787516,42.09782807516049,Up,Falling,-0.05795999974868277,1.9459761319697564,Best in Breed,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,1.9459761319697564
CDE,Stock,materials,19.7317243937811,16.787802662193304,6.125093295222847,7.771392414090091,15.07334045021392,3.239829463239318,-35.95206662868902,-9.489049352794254,Up,Up,Up,44.87511473532187,Acceptable,-0.09856094751815259,112.0,0.898980151592091,1.4677563305407204,80.02281047104674,Down,Rising,1.1369728948532412,1.8707065745502556,Best in Breed,-0.46102517043649444,Sector Neutral,0.4007936507936508,-0.3047583230038841,0.2698412698412698,-0.42459614383165534,1.8707065745502556
CGNX,Stock,technology,3.9144259098947787,5.333943353793019,-9.692205188663475,-3.6824668943101937,20.76174496311231,1.7302562857319965,-45.71117984719757,-4.375355870241904,Up,Up,Up,76.06697317022383,Clean,-0.9011791312600929,31.0,0.14243679116178243,0.20649996790167172,70.74704151406637,Up,Rising,1.2386990692855042,-0.15939515309214158,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.15939515309214158
CTSH,Stock,technology,-3.0230236541851605,-3.895595779571492,-16.629654752743413,-12.912006027674705,11.172547257613472,10.19279100218915,-26.46309451592105,-16.96990831539655,Down,Down,Down,27.96634458599681,Choppy,-1.5840596061350152,123.0,-0.3536841315052929,-0.48499547030184,34.397749897586706,Down,Rising,0.8782699388871753,-0.6406040450019728,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.6406040450019728
COIN,Stock,financials,8.662181401379346,4.9857560398550795,-4.944449697178907,-4.030654208248134,25.926674180281985,19.154683227357427,-55.91932851024979,-29.012818357016112,Up,Up,Up,39.584559593666036,Choppy,-0.10015308269079015,75.0,0.4531260164772248,0.6919489506425476,61.47066875539643,Up,Rising,2.30657382350479,-0.19244439590409015,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-0.19244439590409015
ED,Stock,utilities,3.6393526526149858,-6.383336700681835,-9.967278445943268,-15.399746948785047,8.312599209198895,3.9425928542107314,-17.356444728292843,-8.542229749832453,Down,Down,Down,60.02840968521309,Acceptable,-1.191548365923641,102.0,0.04332842019126931,0.061546899237390776,37.2078629532426,Flat,Falling,-0.09348176627973441,-0.8516693920810554,In Line,1.507595327305934,Sector Outperform,0.4007936507936508,0.30429666491143276,0.2698412698412698,-0.42459614383165534,-0.8516693920810554
COO,Stock,health_care,-10.29371671110741,-1.869524292070342,-23.90034780966566,-10.885934540173555,23.049321329426764,7.7417251588005405,-39.845363982056824,-16.140805405471003,Down,Down,Down,27.736293530824664,Choppy,-3.1190999486976017,40.0,-0.7855877495049173,-1.0129300002325354,48.340263415692526,Up,Rising,0.7671599022511296,-0.7945841383017399,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.7945841383017399
CPRT,Stock,industrials,-4.101109409698877,-2.405931385647577,-17.70774050825713,-11.42234163375079,14.011061574160877,5.002883137159409,-28.99435820377714,-9.025419303696003,Down,Down,Down,52.799135428607634,Acceptable,-1.631257417355693,62.0,-0.4555322202418039,-0.6142344064682637,38.08471022342411,Down,Rising,0.6798973584812376,-1.1311969671912196,Underperforming,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-1.1311969671912196
CNM,Stock,industrials,11.211355548011918,-3.522704286281411,-2.3952755505463355,-12.539114534384623,12.066212750677568,9.969417188279584,-29.24967297013854,-27.50074807473981,Down,Down,Up,74.53135173343621,Clean,0.09901635155363842,100.0,0.4945080946761462,0.7211639392499385,31.79935518377954,Up,Rising,0.9911554332856392,0.1791467784101985,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.1791467784101985
GLW,Stock,technology,31.54518635135721,15.39274709980092,17.938555252798956,6.376336851697706,8.686724967241851,0.8133924477051582,-27.56766399008489,-2.7149395442024105,Up,Up,Up,61.38669746734393,Acceptable,1.0509670564088212,146.0,1.4006503693179533,2.1065711334417037,80.52148874006554,Down,Rising,1.1565622178151151,1.7571834817286083,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,1.7571834817286083
COST,Stock,consumer_staples,9.825036560685515,-1.9329292699557072,-3.7815945378727385,-10.94933951805892,7.195375859536245,4.357970771919124,-17.294724498347293,-7.662666718832933,Down,Down,Down,68.46816082762153,Clean,-0.5158514726129295,126.0,0.3375185894446875,0.47470076365250036,45.86211387882351,Down,Falling,0.5371360081588996,0.7906808515490836,In Line,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,0.7906808515490836
CTRA,Stock,energy,-0.2718469897169394,-0.4876891045202231,-13.878478088275193,-9.504099352623436,10.781869206932166,9.227270367567172,-23.62024375366627,-13.87541629623269,Up,Down,Down,47.954705536572675,Acceptable,-1.051836398162413,71.0,-0.1856418517550471,-0.2387986885597624,38.91522424138465,Down,Rising,0.7166480078484533,-0.09971881695046585,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-0.09971881695046585
CPNG,Stock,consumer_discretionary,12.639048844588327,7.329345643289809,-0.9675822539699261,-1.6870646048134041,10.392447097405551,6.316887159071894,-26.51543072742264,-12.130834304825322,Up,Up,Up,43.518977750360165,Acceptable,-0.6355778867030369,105.0,0.5852983265263623,0.8551084019559293,67.88409394000156,Down,Falling,0.8635777769667805,0.14085615054246187,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,0.14085615054246187
CUZ,Stock,real_estate,4.580820524079781,3.24133610949115,-9.025810574478474,-5.775074138612063,7.2828621530754765,6.199109719169049,-19.563203582371713,-11.838385935782814,Up,Up,Down,31.924251144369332,Choppy,-1.2479867980621644,106.0,0.09809133816715623,0.13188284383818408,50.72722119436842,Down,Rising,0.810279769186891,0.4236892879646817,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,0.4236892879646817
CRDO,Stock,technology,39.5036493123088,14.263079430079348,25.89701821375055,5.246669181976134,25.43259476037084,4.851196402990123,-61.052632471274215,-15.464986293194272,Up,Up,Up,82.4208388573131,Clean,1.0183097387346804,152.0,1.2296825790752584,1.7906466305328703,75.33893152420153,Flat,Falling,2.6967623954502535,2.309213893967411,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,2.309213893967411
CWK,Stock,real_estate,6.691505269763409,5.7538712731991515,-6.915125828794844,-3.2625389749040616,23.216026733081367,2.1355330430570802,-48.96640614353562,-6.413503834736378,Up,Up,Up,57.86755559364033,Acceptable,-0.8856568585508682,116.0,0.30330279497610724,0.43977440125591394,66.2587183715122,Down,Falling,1.280703910648251,0.6549571147552363,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,0.6549571147552363
CVS,Stock,health_care,11.445962388249322,3.166000336106987,-2.160668710308931,-5.850409911996226,12.651058247301549,6.081560121422658,-34.37907470103877,-14.643965593686259,Up,Up,Up,40.909644114270804,Acceptable,-0.2239312848903925,79.0,0.5636215925449772,0.8581361482658604,64.9070218460117,Up,Falling,0.34927725673462184,0.9158618780434645,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,0.9158618780434645
DHR,Stock,health_care,-10.926291032110857,-3.4738066605696676,-24.53292213066911,-12.490216908672881,22.06570545990193,4.8571278723258136,-37.015028717705746,-11.149860510073573,Down,Down,Down,32.05674306864405,Choppy,-2.475926732624689,57.0,-0.915057357302016,-1.1790455754753364,42.75313692231956,Up,Falling,0.9293602001243497,-0.8443541566381484,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.8443541566381484
DRI,Stock,consumer_discretionary,26.330987172114323,-5.3376547946446475,12.72435607355607,-14.35406504274786,4.488543945607268,5.824085333882847,-10.970072470333992,-15.956070580027315,Down,Down,Up,68.49066491498957,Clean,0.5864481165830164,211.0,1.2071001760914661,2.271453810974304,19.132171343824368,Down,Rising,0.653253865153934,1.0729651704510585,Best in Breed,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,1.0729651704510585
DDOG,Stock,technology,4.541935266229173,2.9447995125117292,-9.064695832329079,-6.071610735591484,23.203873482469064,11.41450052825671,-48.413873021899015,-19.742183988646634,Up,Up,Down,41.733989065313146,Acceptable,-0.8372427848355272,84.0,0.13997471939022796,0.20859960458287757,55.2693868874295,Flat,Rising,1.263289060320009,-0.11586862663086091,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.11586862663086091
DECK,Stock,consumer_discretionary,-10.041386902187373,4.228530895408727,-23.648018000745626,-4.787879352694486,35.652836361205374,6.529126764666577,-57.2766799183982,-14.017969591198298,Up,Up,Down,56.4147633760806,Acceptable,-2.5515979243304043,70.0,-0.82209431704973,-1.0076313776392,48.14820466968276,Down,Rising,1.3668818465711325,-1.403164734544808,Underperforming,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-1.403164734544808
DELL,Stock,technology,7.485687732976616,1.3097722709461053,-6.120943365581637,-7.706637977157108,21.099844807186585,6.400613973599199,-50.130437573750555,-14.600395646914377,Up,Up,Up,76.37862963088983,Clean,-0.8969310966271855,68.0,0.35012916387018894,0.467569923653546,56.98594050108594,Up,Falling,1.7851765229463967,0.08832166686185101,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.08832166686185101
DVN,Stock,energy,-9.02360254036262,0.43006796923725354,-22.630233638920874,-8.58634227886596,21.412794654198166,4.362495128330145,-39.21463472925283,-9.077887052103417,Up,Up,Down,40.322350290805694,Acceptable,-1.8036011162911227,13.0,-0.7728138363229443,-1.0224191747387603,46.83539676776649,Flat,Rising,1.23442363127587,-0.9225455368578557,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-0.9225455368578557
DXCM,Stock,health_care,3.2231066598902505,-4.697739664659186,-10.383524438668003,-13.714149912762398,11.819450107355093,10.451652946894107,-34.0716233266615,-24.66212680900931,Down,Up,Down,42.49501927512037,Acceptable,-0.8358480448304408,83.0,0.16456806240867283,0.25037132115578553,26.813913172245066,Down,Rising,1.0273556839791476,0.26889966856129754,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,0.26889966856129754
FANG,Stock,energy,-10.685351367504962,0.5984709806469459,-24.291982466063217,-8.417939267456267,21.41821315495779,5.538244281219621,-39.504972469030655,-11.148871346649347,Up,Up,Down,58.818368001586265,Acceptable,-2.1924864572157405,16.0,-0.908409105110449,-1.1440615893953294,48.195866694758934,Up,Rising,1.1646147283738966,-1.0787806292155948,Underperforming,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-1.0787806292155948
DOCN,Stock,technology,-4.390929410879186,8.000021101081694,-17.997560509437438,-1.0163891470215187,25.281621214291402,8.63105855482732,-44.87042080058317,-18.947083968941858,Up,Up,Down,44.76988155136307,Acceptable,-1.9597904370716543,42.0,-0.341265148721006,-0.48910744644480186,62.86579675500058,Down,Falling,1.9807252402898552,-0.735487388993982,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.735487388993982
DOCU,Stock,technology,7.379134076910435,8.534877915685833,-6.227497021647818,-0.48153233241738036,19.264266741606164,7.260693652816315,-37.2464709503613,-17.528563604650248,Up,Up,Up,48.1674677788017,Acceptable,-0.5487626033638298,103.0,0.35123776829491954,0.5270595824109344,67.04205383357291,Up,Rising,1.3168803801580276,0.08093068458645795,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.08093068458645795
DG,Stock,consumer_staples,-2.0348269926995926,-5.558593490011363,-15.641458091257846,-14.575003738114576,30.163570219927728,5.509865701562339,-44.483137660089746,-12.21629910742249,Down,Up,Up,68.23720841836919,Clean,-0.31926889013371595,88.0,-0.16378893737954509,-0.19276950106469296,34.88908780230494,Down,Rising,-0.18369942253410454,-0.13308801605576,In Line,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,-0.13308801605576
DASH,Stock,consumer_discretionary,38.724957544683356,6.112735091744015,25.118326446125103,-2.9036751563591983,6.777664344565163,5.222071069458523,-23.535476648003527,-10.026194283655032,Up,Up,Up,46.38476520672879,Acceptable,0.9368211508009119,193.0,1.587355071787624,2.272661222336861,61.80544872141323,Up,Rising,1.3064286256121922,1.9167121477162519,Best in Breed,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,1.9167121477162519
DOCS,Stock,health_care,18.262131471672763,8.516820230695423,4.65550037311451,-0.4995900174077903,21.463021280154507,3.8255966383712328,-39.00649572197803,-9.37400671485632,Up,Up,Up,40.352818597809886,Acceptable,0.09665110488221784,165.0,0.8822085278330137,1.6090333137790291,68.21647879793923,Down,Falling,1.2507101299559513,1.4521480486991274,Best in Breed,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,1.4521480486991274
DTE,Stock,utilities,16.390661819576618,-3.284691319851388,2.7840307210183646,-12.301101567954602,4.119414944227975,2.2791990226845336,-9.9623013750627,-4.770651736357257,Down,Up,Up,58.015372499248706,Acceptable,-0.29562462153371505,153.0,0.6944165231398441,0.9326462751130884,49.48530381718258,Down,Falling,0.24505700696920865,0.1595685202393669,In Line,1.507595327305934,Sector Outperform,0.4007936507936508,0.30429666491143276,0.2698412698412698,-0.42459614383165534,0.1595685202393669
DUOL,Stock,technology,17.951683970397116,-4.345696155918808,4.345052871838863,-13.362106404022022,18.296298229190814,25.10403030272322,-40.27336001881131,-39.541626720100666,Down,Down,Down,55.12049002044683,Acceptable,-0.406780091171034,132.0,0.8074067657350362,1.2210031858189203,43.72964654427957,Up,Falling,1.4191963753986108,0.8142844872934706,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.8142844872934706
BROS,Stock,consumer_discretionary,22.729082734558727,-2.2038218040161115,9.122451636000473,-11.220232052119325,17.441105792656305,11.097652586591684,-39.82664017901596,-21.942345864182588,Down,Down,Up,34.27923948271289,Choppy,0.3831566847398409,94.0,1.0081711649351333,1.8505828674967175,36.78088643179387,Down,Rising,1.6497622856153513,0.8277575501140031,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,0.8277575501140031
